,name,surname,scopus_id,pubs
0,Pawel,Machnikowski,6701755717,"[['6701755717', '36459801500', '12544974600'], ['22734220500', '57198306291', '37089580300', '24343295300', '6603564121', '6701755717', '7006146512', '7005880157'], ['57210199150', '6701755717'], ['56651019500', '36459801500', '6701755717'], ['54882407900', '57192154118', '36459801500', '6701755717'], ['56651019500', '36459801500', '54882407900', '6701755717'], ['56651019500', '36459801500', '6701755717'], ['54415838400', '36459801500', '6701755717'], ['54882407900', '6701755717'], ['57192154118', '54882407900', '6701755717'], ['54780344900', '12241080700', '7102348456', '8405703300', '7005929919', '7004689148', '56034404500', '7103360092', '6701755717', '7003271102'], ['57160145800', '6701755717'], ['54413850300', '36459801500', '24290590600', '57148255400', '57147649500', '57209680371', '57196746287', '35424248300', '7006185423', '14421216800', '7801447994', '6701755717', '56016491400'], ['54780344900', '12241080700', '7102348456', '8405703300', '7005929919', '22035228900', '7004689148', '56034404500', '7103360092', '6701755717', '7003271102'], ['25627588400', '6701755717'], ['12792941300', '52365464200', '54416032400', '7004912667', '6701755717', '14421216800'], ['55868249700', '6701755717'], ['56651019500', '36459801500', '6701755717'], ['55868249700', '6701755717'], ['12242263200', '35305502600', '6701755717'], ['54415838400', '6701755717'], ['56365708900', '26534783000', '54585742100', '54780344900', '7003905699', '6701755717', '7103360092', '8405703300', '22035228900', '7004689148', '7003271102'], ['54584808900', '6701755717'], ['52365464200', '54416032400', '12792941300', '7004912667', '6701755717', '14421216800'], ['36459801500', '6701755717', '14421216800'], ['49863575400', '6701755717', '57200185913'], ['57196746287', '6701755717', '14421216800'], ['25627989900', '6701755717', '7101840155'], ['55179408300', '26534783000', '7003271102', '6701755717'], ['49863575400', '49863419900', '14028540000', '49863283800', '36061510500', '23989242900', '7004958176', '7102380569', '14421216800', '56232531700', '7004516608', '6701755717'], ['35305502600', '12242263200', '6701755717', '8862747000'], ['55868249700', '6701755717'], ['36459801500', '54416032400', '12792941300', '14421216800', '36455841900', '7004912667', '36188294700', '6701755717'], ['54882407900', '6701755717'], ['25627588400', '35305502600', '6701755717'], ['36455841900', '55612581000', '36459801500', '6701755717', '7004499090', '54416032400', '12792941300', '14421216800', '7004912667'], ['36459801500', '54416032400', '12792941300', '7101840155', '36455841900', '7004912667', '36188294700', '6701755717'], ['54584849100', '6701755717'], ['7004516608', '36061510500', '14028540000', '49863283800', '49863419900', '23989242900', '7004958176', '7102380569', '49863575400', '6701755717', '14421216800', '16229866100', '7005978911', '56232531700'], ['22735444200', '6701755717'], ['25627989900', '6701755717'], ['26534783000', '14047294000', '7003271102', '25627989900', '7003905699', '6701755717', '7103360092', '22034726500', '8405703300', '22035228900', '7004689148', '36051409500'], ['55328759100', '55372461400', '6701755717'], ['6603682653', '36455841900', '7004499090', '7004912667', '6701755717', '14421216800'], ['54416032400', '36459801500', '12792941300', '36188294700', '7004912667', '6701755717', '7101840155'], ['36459801500', '6701755717'], ['26534783000', '25627989900', '7003271102', '14047294000', '6701755717', '7103360092', '22034726500', '22035228900', '36051409500'], ['54584808900', '6701755717'], ['25627989900', '6701755717', '14421216800'], ['12792941300', '54416032400', '36459801500', '36188294700', '6701755717', '7004912667', '7101840155'], ['54415838400', '22735444200', '6701755717'], ['36455841900', '6603682653', '54416032400', '12792941300', '7004499090', '6701755717', '7004912667', '7101840155'], ['24733714400', '57202863009', '6701755717', '22235432100', '6701447488', '7004765390', '7101840155'], ['14028540000', '49863575400', '6701755717', '49863419900', '49863283800', '36061510500', '23989242900', '7004958176', '7102380569', '7101840155', '56232531700', '7004516608'], ['36459801500', '6701755717'], ['37114374100', '8862747000', '12242263200', '6701755717', '7004477785', '6602807136'], ['25627989900', '6701755717'], ['6701755717', '7101840155'], ['22735444200', '6701755717'], ['6603682653', '7004499090', '7004912667', '6701755717', '7101840155'], ['24733714400', '57202863009', '6701755717', '22235432100', '6701447488', '37100167300', '7101840155'], ['6701755717'], ['54584849100', '6701755717'], ['54584808900', '6701755717'], ['49863575400', '6701755717'], ['25627989900', '26534783000', '7003271102', '14047294000', '6701755717', '7103360092'], ['36459801500', '25628147800', '36188294700', '6701755717'], ['25627989900', '6701755717'], ['6701755717', '7101840155'], ['6701755717'], ['12792941300', '35847487600', '7101840155', '7004912667', '6701755717'], ['22735444200', '6701755717'], ['56108278400', '6701755717', '7006092502'], ['24733714400', '7101840155', '7004912667', '6701755717'], ['12242263200', '6701755717', '7004912667', '7101840155'], ['12242263200', '6701755717', '7004912667', '7101840155'], ['12242263200', '6701755717'], ['22735444200', '6701755717'], ['22735444200', '6701755717'], ['6701755717', '55824504600', '55824382700', '55343840900', '55824504700', '55343890600'], ['56108278400', '6701755717', '7006092502'], ['22735444200', '6701755717'], ['6701755717', '57204232543'], ['6701755717'], ['12242263200', '6701755717'], ['56108278400', '6701755717', '7006092502'], ['6701755717', '12242263200', '22735444200'], ['35305502600', '12242263200', '6701755717'], ['35318836100', '7101840155', '7004912667', '6701755717'], ['6701755717'], ['6701755717', '56108278400', '23971928500', '55268741800'], ['6701755717'], ['25629080000', '6701755717'], ['12647661300', '6701755717', '7006092502'], ['12242263200', '7004912667', '7101840155', '6701755717'], ['57204232543', '6701755717'], ['6701755717'], ['25627588400', '6701755717'], ['25627989900', '6701755717'], ['25628147800', '6701755717'], ['56604228500', '26534783000', '6701755717'], ['12242263200', '6701755717', '7004912667', '7101840155'], ['56108278400', '23971928500', '6701755717', '55268741800'], ['23971928500', '56108278400', '6701755717', '55268741800'], ['56108278400', '23971928500', '6701755717', '55268741800'], ['12242263200', '7004912667', '7101840155', '6701755717'], ['12647661300', '23971928500', '6701755717', '55268741800'], ['6701755717', '7004912667', '7101840155'], ['12242263200', '6701755717', '7004173659'], ['22735444200', '6701755717'], ['6701755717'], ['57204232543', '6701755717'], ['22735444200', '6701755717'], ['23971928500', '56108278400', '6701755717', '55268741800'], ['56108278400', '23971928500', '6701755717', '55268741800'], ['6701755717'], ['12242263200', '6701755717', '7004173659'], ['6701755717'], ['6701755717'], ['56108278400', '6701755717'], ['6506801069', '6701755717', '10639791500', '7006185423', '7004912667', '7101840155', '7007068767'], ['12242263200', '6701755717'], ['12242263200', '6701755717'], ['6701755717', '7004173659'], ['56108278400', '6701755717', '7004173659'], ['12242263200', '6701755717', '7004173659'], ['56108278400', '6701755717'], ['12242263200', '6701755717'], ['12242263200', '6701755717', '7004173659'], ['12242263200', '6701755717', '7004173659'], ['7004173659', '6603593695', '7003866876', '8654975300', '6701755717'], ['7004912667', '6701755717', '7101840155'], ['12242263200', '56108278400', '6701755717', '7101840155'], ['6506010316', '7004173659', '6603593695', '6701755717', '6601969480'], ['6701755717'], ['6701755717', '7004173659'], ['9335543000', '7004912667', '7101840155', '6701755717', '6603682653'], ['6701755717', '7004173659'], ['7004173659', '6603593695', '6507453304', '8654975300', '8862747000', '6701755717'], ['6506010316', '7004173659', '6603593695', '6701755717'], ['56261445800', '7004209558', '57200185913', '6603869414', '7004173659', '6701755717'], ['6701755717', '7004173659'], ['6701755717', '7004173659'], ['7004173659', '6506010316', '6701755717', '6601969480', '6603593695'], ['7004173659', '6603593695', '6507453304', '6701755717'], ['6603593695', '7004173659', '6701755717', '6507453304'], ['7004173659', '6701755717', '6603593695', '7103338931'], ['7004173659', '6603593695', '6507453304', '6701755717'], ['7004173659', '6603593695', '6507453304', '6701755717'], ['6601969480', '6701755717'], ['6701755717', '6601969480'], ['7004173659', '6603593695', '6507453304', '6701755717'], ['6601969480', '6506015154', '6507067300', '6701755717'], ['6601969480', '6506015154', '6507067300', '6701755717'], ['6701755717', '6507067300', '6601969480'], ['6601969480', '6506015154', '6507067300', '6701755717'], ['6701755717'], ['57197123450', '6701755717', '6507067300'], ['6508322675', '6701755717', '6507067300', '6601969480'], ['6701755717', '6601969480'], ['6508322675', '6701755717', '6601969480'], ['6508322675', '6701755717', '6601969480'], ['6508322675', '6701755717', '6601969480']]"
1,Marcin,Mierzejewski,7003815262,"[['57190025072', '7003815262', '7005743482'], ['7003815262', '7005743482', '7003796945'], ['57207938555', '7005743482', '7003815262'], ['7005743482', '7003796945', '7003815262'], ['57190025072', '7005743482', '7003815262'], ['7003796945', '7003724253', '7003815262'], ['7003815262', '57190025072', '7005743482'], ['57201191361', '6602755782', '7003815262'], ['7005743482', '8057436200', '7003815262'], ['57199717478', '7003815262', '7003796945'], ['7003815262', '57142531500', '7004218519'], ['56901461500', '6602824544', '36646765900', '7003815262', '7005673654'], ['7005743482', '7003815262', '8057436200', '54083167700'], ['7003796945', '7003815262'], ['7003815262', '54083167700', '7005743482'], ['56352546700', '7003815262', '7003796945'], ['56352546700', '36939067700', '7003815262', '7003724253', '7003796945'], ['57190025072', '7005743482', '7003815262'], ['7003815262', '7004816526', '7005743482'], ['56648153900', '7003815262', '8270059200'], ['7003815262', '7003796945', '8270059200'], ['25640577700', '36939067700', '55199814900', '7003815262', '55632686900', '35093268400', '7003811282', '6701794548', '37074211500', '23100304100', '8396484700', '7003494707', '7005867924', '7003923672', '26643498200', '55881748900', '23003434200', '56155427100', '7003796945', '24774986400', '55890902800'], ['7003815262', '7005743482', '7004816526'], ['6602755782', '7003815262', '6603884619'], ['55615183000', '7005743482', '7003815262'], ['56352546700', '55210882500', '55199814900', '7003815262', '7005743482', '7003796945'], ['7003815262', '55615183000', '7005743482'], ['7003815262', '7005743482', '7004816526'], ['55199814900', '7003796945', '7003815262', '36939067700'], ['7005361042', '35072649400', '56085836400', '7003815262', '17436153100', '35418504500'], ['36939067700', '7003796945', '7003815262', '7005743482', '7003724253'], ['7003815262', '7004816526', '55615183000', '7005743482'], ['7003815262', '7003796945', '7005743482'], ['8270059200', '7003815262', '56234011800', '55507911800', '26643533400'], ['7003796945', '7003815262', '36939067700'], ['6602755782', '7003815262', '6603884619', '36939067700', '7003796945', '7006068987'], ['22636326900', '54083167700', '22963467300', '7003815262'], ['24475535000', '6602755782', '7003815262'], ['7003815262', '7003796945', '7005743482'], ['7003815262', '36939067700', '7003796945', '7005743482'], ['36939067700', '7003796945', '7003815262', '22963467300', '7003724253'], ['7003815262', '7005743482'], ['6602755782', '7003815262', '13806777300', '7006199246'], ['7003815262', '56234011800', '8270059200'], ['36245030500', '7003815262', '7004816526'], ['35119829400', '7003815262', '6602755782'], ['8270059200', '7003815262', '56234011800', '26643533400'], ['7003815262', '24475535000', '57199335643'], ['8270059200', '7003815262', '35117667100'], ['8270059200', '7003815262', '56234011800'], ['24475535000', '6602755782', '7003815262'], ['14819592500', '6602755782', '7003815262'], ['35119829400', '24529026500', '7003815262', '6602755782'], ['6602755782', '7003815262', '7101714619', '6603884619'], ['8270059200', '7003815262', '56234011800'], ['14819592500', '6602755782', '7003815262'], ['24529026500', '7003815262', '6602755782'], ['8984334400', '7003815262', '6602755782'], ['8270059200', '7003815262', '7004275457'], ['8270059200', '7003815262', '7004275457'], ['13806676400', '7003815262'], ['24475535000', '7003815262'], ['7101714619', '6603884619', '6602755782', '7003815262'], ['14819592500', '6602755782', '7003815262'], ['6602755782', '13806676400', '8984334400', '7003815262'], ['8270059200', '7003815262', '56234011800'], ['14819592500', '7003815262'], ['14819592500', '57196542955', '6602755782', '7003815262'], ['7003815262', '8270059200', '56234011800', '7003293679', '26643533400'], ['8984334400', '14819592500', '6602755782', '7003815262'], ['7003815262', '6602755782'], ['13806676400', '7003815262'], ['7004275457', '8270059200', '7003815262', '26643533400'], ['7101714619', '6603884619', '7003815262'], ['8270059200', '7004275457', '7003815262', '26643533400'], ['6602755782', '8984334400', '7003815262', '13806676400'], ['7004275457', '8270059200', '7003815262'], ['8984334400', '6602755782', '7003815262', '13806676400'], ['7003815262', '6602755782'], ['7003815262', '13806676400'], ['6602755782', '7003815262', '6701446924', '7003987497', '36037656100', '6603710551'], ['6507564177', '7003815262'], ['7003815262', '57200049447'], ['6602755782', '7003815262'], ['7003815262', '6602755782', '6701446924'], ['25635286200', '7003815262'], ['57197106997', '7005533965', '6602755782', '7003815262'], ['6602755782', '7003815262'], ['6603884619', '7003815262'], ['7003815262', '6602755782'], ['7203065177', '6507564177', '7003815262', '7006351463'], ['6507564177', '7003815262', '7203065177'], ['7003815262', '6602755782'], ['6603208458', '7003815262'], ['7003815262', '6602755782'], ['8833796100', '7003815262', '7203065177'], ['7003815262', '7203065177', '7006351463'], ['6603208458', '7203065177', '7003815262'], ['6603328740', '7003815262', '7203065177'], ['6602755782', '7003815262'], ['6603328740', '7003815262', '7203065177', '7006351463'], ['6603884619', '7003815262'], ['6603328740', '7003815262'], ['7003815262', '7006351463'], ['7003815262', '6602755782'], ['7003815262', '7203065177', '7006351463'], ['6603208458', '7203065177', '7003815262'], ['6603328740', '7203065177', '7003815262'], ['7003815262', '7203065177'], ['7203065177', '7003815262', '7006351463'], ['7003815262', '7203065177', '7006351463'], ['7003815262', '7203065177'], ['7003815262', '7203065177', '7006351463'], ['6603208458', '7203065177', '7003815262'], ['7003815262'], ['7003815262', '7203065177'], ['7003815262', '7203065177'], ['7003815262', '7203065177', '7006351463'], ['7003815262', '7203065177', '7006351463'], ['7003815262', '7203065177', '7006351463'], ['7203065177', '7003815262', '7006351463', '57207593416'], ['7003815262', '7203065177'], ['7003815262', '7203065177'], ['7003815262', '7203065177', '7006351463'], ['7003815262', '7203065177']]"
2,Antoni,Mitus,7003961190,"[['55551276500', '12782884700', '7007035077', '7003961190'], ['6701377826', '35432674300', '12782884700', '7003961190'], ['7007035077', '6505950755', '7003961190'], ['55551276500', '7007035077', '7003961190'], ['7003961190', '55551276500', '6505950755', '7007035077'], ['6505950755', '7003961190', '55551276500', '7007035077'], ['7003961190', '55551276500', '7007035077', '55810074800', '7006216850', '7004870539'], ['7007035077', '7003961190', '7101712588'], ['7003961190', '7003689565', '57016889300', '7007035077', '7003930990', '7006216850', '7004870539'], ['7007035077', '12241080700', '26656366200', '7003961190', '7101712588'], ['7007035077', '7006404110', '6602726468', '7003961190'], ['7007035077', '55551276500', '7003961190', '7003930990', '7006404110', '7006216850', '7004870539'], ['7006404110', '26535124100', '57204701097', '51360922400', '7003961190', '7007035077', '6603102742'], ['7003961190', '7007035077', '7003930990', '26535124100', '40761308100', '49561970200', '7006216850', '7004870539'], ['7007035077', '26656366200', '12241080700', '7003961190', '7101712588'], ['6701377826', '12782884700', '7003961190', '35432674300', '7004632584'], ['7007035077', '26656366200', '12241080700', '7003961190', '7101712588'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7007035077', '12782884700', '55551276500', '7003961190', '7005157488'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7007035077', '55551276500', '7003961190', '7003930990', '7006404110', '7006216850', '7004870539', '7101977273'], ['6701377826', '35432674300', '7004632584', '12782884700', '7003961190'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7003961190', '26655749700', '7007035077', '7102399651'], ['7007035077', '12241080700', '26656366200', '7003961190', '7101712588'], ['26655749700', '7003961190', '7102399651'], ['7007035077', '7003961190', '7006404110'], ['7005503872', '7003961190', '7003930990'], ['7007035077', '7003961190', '51360922400', '7006404110'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7007035077', '55942685200', '12241080700', '26656366200', '7003961190', '7101712588'], ['7007035077', '57197308603', '7003961190', '7005157488'], ['7003961190', '7007035077', '7102399651'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7003961190', '7003930990', '7005503872'], ['7007035077', '26656366200', '7003961190', '7101712588'], ['7003961190', '7007035077', '25923462200', '7003930990', '7006404110', '7006216850', '7004870539', '7101977273'], ['6701377826', '12782884700', '7003961190', '7004632584', '35432674300'], ['7007035077', '7003961190', '7003930990', '7006404110', '7101977273'], ['7007035077', '26656366200', '7003961190', '7101712588'], ['7007035077', '7004870539', '7006216850', '7003961190'], ['7007035077', '7003961190', '7004870539', '7006216850'], ['7007035077', '26655749700', '26656366200', '7003961190', '7101712588'], ['7007035077', '26655749700', '26656366200', '7003961190', '7101712588'], ['7007035077', '7003961190', '7003930990', '7006404110', '7101977273'], ['7006216850', '55894124100', '7007035077', '7003961190', '7004870539'], ['7007035077', '7003961190', '7004870539', '7006216850'], ['26655749700', '26656366200', '7007035077', '12782884700', '7003961190'], ['12782884700', '7003961190', '15122810600', '6701377826', '7004632584'], ['26656366200', '26655749700', '7007035077', '12782884700', '7003961190', '7006216850'], ['15122810600', '13006632500', '12782884700', '8238303300', '24397107800', '7003961190', '7004632584'], ['7003961190', '7007035077', '7006216850', '7101977273'], ['22834140400', '12140744500', '7003961190', '35316827300'], ['7003961190', '7007035077', '7004870539', '7006216850'], ['7003961190', '7007035077', '7004870539', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['7007035077', '25923462200', '7003961190', '7005503872', '14919219000', '7006216850'], ['7003961190', '7007035077', '16417556700', '7003930990', '7006404110', '7006216850'], ['7006404110', '6602726468', '16417556700', '6603102742', '7003961190', '7007035077', '7005503872', '7006216850'], ['7007035077', '24072559000', '7003961190', '7004870539', '35571742200', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['7007035077', '7003961190', '7006404110', '7006216850'], ['7006404110', '7005503872', '6603102742', '6602726468', '7003961190', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['6601969480', '6506015154', '6507067300', '12752175500', '8306513800', '7006372417', '8083413400', '7003961190', '7007035077'], ['7003961190', '7007035077', '7005503872', '7006404110', '7006216850'], ['7003961190', '7007035077', '9845493300', '7005503872', '7006404110', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['7007035077', '7003961190', '7006404110', '6602726468', '7006216850'], ['12782884700', '7003961190', '6701377826', '35432674300'], ['7003961190', '7007035077', '7006404110', '7006216850'], ['7003961190', '7007035077', '7006404110', '7006216850'], ['7003961190', '7007035077', '7006404110', '6602726468', '7006216850'], ['7006404110', '7004736847', '7003930990', '6602905011', '6602726468', '6506784572', '7006216850', '7003597572', '6603149525', '7003961190', '7007035077'], ['7003961190', '12782884700', '6701377826'], ['7007035077', '7003961190', '7006404110', '7006216850'], ['7007035077', '7003961190', '7006404110', '7006216850'], ['7003961190', '12782884700', '6701377826', '7006826001', '7005479100', '6504009086'], ['7003961190', '6701377826', '7006826001', '7005479100'], ['7003961190', '6701377826', '7006826001', '7005479100'], ['7004173659', '6603593695', '6507453304', '55942685200', '7003961190'], ['6602905011', '7007035077', '7003961190', '7006404110'], ['7007035077', '7003961190', '7006404110'], ['6603423215', '7003961190', '7006404110'], ['6701377826', '7003961190', '35432674300'], ['6603423215', '7006404110', '7003961190'], ['7003961190', '57197847032', '7102184435'], ['7003961190', '6507850075', '56234656600', '6701377826'], ['7003961190', '6507850075', '56234656600', '6701377826'], ['7003961190', '7102184435', '7402546901', '7004021290', '24397107800', '56234656600'], ['6506955793', '7003961190'], ['7003961190', '24397107800', '7005479100'], ['7003961190'], ['7003961190', '24397107800'], ['7003961190', '24397107800'], ['7102943110', '7003961190', '24397107800'], ['7003961190', '24397107800', '24455188300'], ['7003961190', '24397107800'], ['7003961190', '24397107800'], ['7006261983', '7003961190', '7102189162', '6602574054']]"
3,Katarzyna,Sznajd-Weron,6701680061,"[['56964185900', '6701680061'], ['57209143171', '57209143507', '6701680061'], ['57208597387', '6701680061'], ['49964023800', '36518280100', '57204644907', '6701680061'], ['56964185900', '57191913744', '57204644907', '6701680061'], ['56964185900', '6701680061'], ['16686364200', '7004609627', '6701680061'], ['56964185900', '6701680061'], ['56964185900', '16686364200', '6701680061'], ['57191913744', '6701680061'], ['55551276500', '56651019500', '57194544425', '6701680061'], ['57191915079', '7102611174', '57191913744', '6701680061'], ['55485484400', '6701680061'], ['36518280100', '56964185900', '6701680061', '6603869283'], ['57204644907', '6701680061'], ['55674687500', '57189619705', '56964185900', '6701680061'], ['56964185900', '6701680061', '6507995948'], ['57204644907', '6701680061'], ['16686364200', '6701680061'], ['56964185900', '16686364200', '6701680061'], ['55674687500', '34872957400', '6603869283', '6701680061'], ['6701680061', '56198369600'], ['6701680061', '6507995948', '6603869283'], ['57194865473', '6701680061', '6603869283'], ['55674687500', '34872957400', '6701680061', '6603869283'], ['6701680061', '6507995948', '6603869283', '56120861500'], ['55674687500', '34872957400', '56198369600', '6701680061', '6603869283'], ['49964023800', '6701680061'], ['55485484400', '6701680061'], ['55509976800', '6701680061', '55509729500'], ['49964023800', '6701680061', '6602410625'], ['49964023800', '22991733100', '6701680061'], ['6701680061', '6504063706', '34878038200'], ['57194865473', '6701680061', '6504063706'], ['6701680061'], ['6602577208', '6701680061'], ['6602577208', '6701680061'], ['6602576359', '15765033100', '55998906600', '6601972662', '6701680061', '6603869283'], ['6701680061', '6603869283', '26536886700'], ['7004206100', '6701680061', '57194865473'], ['6701680061'], ['6602577208', '6701680061'], ['6602576359', '15765033100', '6601972662', '55998906600', '6701680061', '6603869283'], ['6701680061', '10142249000'], ['10142249000', '6701680061'], ['6701680061'], ['6701680061'], ['6701680061', '7006255885'], ['6701680061'], ['6701680061'], ['6701680061'], ['6701680061'], ['7003443873', '6701680061'], ['6701680061', '6603869283'], ['7003443873', '6701680061'], ['6701680061'], ['6701680061', '6603869283'], ['6701680061', '56091354300'], ['6701680061', '7006243789'], ['6701680061', '6603869283'], ['7006243789', '6701680061'], ['7006243789', '6701680061'], ['6701680061', '7006255885'], ['6701680061'], ['6701680061', '7006243789'], ['6701680061', '7006243789'], ['6701680061'], ['6701680061', '7006243789'], ['6701680061', '7006243789'], ['6602214624', '7006243789', '6701680061']]"
4,Andrzej,Janutka,6506010316,"[['6506010316', '57202507902'], ['6506010316', '57202507902'], ['6506010316', '57202507902'], ['6506010316', '12783842900'], ['6506010316', '12783842900'], ['6506010316'], ['56146310300', '56146465400', '24558862000', '6506010316', '55916900100', '57136341300', '57136588900'], ['6506010316', '12783842900', '56974461500'], ['6506010316', '12783842900'], ['6506010316', '12783842900'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316', '6507067300'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316'], ['6506010316', '7004173659', '6603593695', '6701755717', '6601969480'], ['6506010316'], ['6506010316'], ['6506010316', '7004173659', '6603593695', '6701755717'], ['6506010316'], ['7004173659', '6506010316', '6701755717', '6601969480', '6603593695'], ['6506010316', '6603565560']]"
5,Grzegorz,Pawlik,7007035077,"[['55551276500', '12782884700', '7007035077', '7003961190'], ['7007035077', '6505950755', '7003961190'], ['8937758100', '36608386400', '55835556600', '56741560200', '7007035077', '57208845538', '7004908243'], ['55551276500', '7007035077', '7003961190'], ['7007035077', '57194688143', '55520317800', '55551276500', '8937758100'], ['7003961190', '55551276500', '6505950755', '7007035077'], ['6505950755', '7003961190', '55551276500', '7007035077'], ['7003961190', '55551276500', '7007035077', '55810074800', '7006216850', '7004870539'], ['55520317800', '8937758100', '7007035077', '35794965300', '7103360092'], ['7007035077', '7003961190', '7101712588'], ['7003961190', '7003689565', '57016889300', '7007035077', '7003930990', '7006216850', '7004870539'], ['7007035077', '12241080700', '26656366200', '7003961190', '7101712588'], ['7007035077'], ['7007035077', '7006404110', '6602726468', '7003961190'], ['7007035077', '55551276500', '7003961190', '7003930990', '7006404110', '7006216850', '7004870539'], ['7006404110', '26535124100', '57204701097', '51360922400', '7003961190', '7007035077', '6603102742'], ['7003961190', '7007035077', '7003930990', '26535124100', '40761308100', '49561970200', '7006216850', '7004870539'], ['7007035077', '26656366200', '12241080700', '7003961190', '7101712588'], ['7007035077', '55551276500', '36133492200', '55954197900', '7006404110', '55953421500', '7004870539'], ['7007035077', '26656366200', '12241080700', '7003961190', '7101712588'], ['8937758100', '35794965300', '55520317800', '55218567100', '7007035077', '7103360092'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7007035077', '12782884700', '55551276500', '7003961190', '7005157488'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7007035077', '55551276500', '7003961190', '7003930990', '7006404110', '7006216850', '7004870539', '7101977273'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7003961190', '26655749700', '7007035077', '7102399651'], ['7007035077', '12241080700', '26656366200', '7003961190', '7101712588'], ['7007035077', '7003961190', '7006404110'], ['7007035077', '7003961190', '51360922400', '7006404110'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7007035077', '55942685200', '12241080700', '26656366200', '7003961190', '7101712588'], ['7007035077', '57197308603', '7003961190', '7005157488'], ['7003961190', '7007035077', '7102399651'], ['7007035077', '26656366200', '26655749700', '7003961190', '7101712588'], ['7007035077', '26656366200', '7003961190', '7101712588'], ['7003961190', '7007035077', '25923462200', '7003930990', '7006404110', '7006216850', '7004870539', '7101977273'], ['7007035077', '7003961190', '7003930990', '7006404110', '7101977273'], ['7007035077', '26656366200', '7003961190', '7101712588'], ['7007035077', '7004870539', '7006216850', '7003961190'], ['7007035077', '7003961190', '7004870539', '7006216850'], ['7007035077', '26655749700', '26656366200', '7003961190', '7101712588'], ['7007035077', '26655749700', '26656366200', '7003961190', '7101712588'], ['7007035077', '7003961190', '7003930990', '7006404110', '7101977273'], ['7006216850', '55894124100', '7007035077', '7003961190', '7004870539'], ['7007035077', '7003961190', '7004870539', '7006216850'], ['26655749700', '26656366200', '7007035077', '12782884700', '7003961190'], ['26656366200', '26655749700', '7007035077', '12782884700', '7003961190', '7006216850'], ['7003961190', '7007035077', '7006216850', '7101977273'], ['7003961190', '7007035077', '7004870539', '7006216850'], ['7003961190', '7007035077', '7004870539', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['7007035077', '25923462200', '7003961190', '7005503872', '14919219000', '7006216850'], ['7003961190', '7007035077', '16417556700', '7003930990', '7006404110', '7006216850'], ['7006404110', '6602726468', '16417556700', '6603102742', '7003961190', '7007035077', '7005503872', '7006216850'], ['7007035077', '24072559000', '7003961190', '7004870539', '35571742200', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['7007035077', '7003961190', '7006404110', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['6601969480', '6506015154', '6507067300', '12752175500', '8306513800', '7006372417', '8083413400', '7003961190', '7007035077'], ['7003961190', '7007035077', '7005503872', '7006404110', '7006216850'], ['7003961190', '7007035077', '9845493300', '7005503872', '7006404110', '7006216850'], ['7007035077', '7003961190', '7006216850'], ['7007035077', '7003961190', '7006404110', '6602726468', '7006216850'], ['7003961190', '7007035077', '7006404110', '7006216850'], ['7003961190', '7007035077', '7006404110', '7006216850'], ['7003961190', '7007035077', '7006404110', '6602726468', '7006216850'], ['7006404110', '7004736847', '7003930990', '6602905011', '6602726468', '6506784572', '7006216850', '7003597572', '6603149525', '7003961190', '7007035077'], ['7007035077', '7003961190', '7006404110', '7006216850'], ['7007035077', '7003961190', '7006404110', '7006216850'], ['6602905011', '7007035077', '7003961190', '7006404110'], ['7007035077', '7003961190', '7006404110']]"
